086656867320;1;179;189;209;115;61;753
043112739607;1;228;150;246;101;139;864
028348918987;1;222;140;122;95;144;723
039478615969;1;97;255;138;65;76;631
078055969090;1;250;221;167;104;177;919
036015228535;1;110;255;100;110;171;746
021034796118;1;187;106;134;86;87;600
075022464473;1;211;89;174;67;140;681
086560417256;1;190;184;273;92;70;809
004955271306;1;252;217;162;58;68;757
009149442679;1;158;154;292;70;141;815
028955730279;1;192;170;147;75;121;705
063894415301;1;197;206;95;107;117;722
032405396891;1;103;129;226;98;60;616
052854533430;1;139;144;169;120;74;646
083651042726;1;193;228;256;63;174;914
058316909953;1;206;127;186;93;156;768
069456008653;1;194;220;114;81;135;744
096426018034;1;149;186;188;120;71;714
085182411844;1;246;104;177;120;106;753
029235053319;1;112;249;263;59;173;856
000302055704;1;187;264;104;87;118;760
038164330500;1;181;219;234;105;104;843
083445979991;1;253;275;282;72;62;944
025110423440;1;119;150;225;68;102;664
036286549729;1;283;221;226;84;125;939
014198777887;1;280;98;140;59;160;737
019078342455;1;137;269;137;50;87;680
037570417701;1;256;160;178;68;66;728
065426361297;1;140;104;188;76;64;572
038690692482;1;246;167;118;52;130;713
048577029538;1;121;171;265;51;114;722
057171527188;1;104;268;109;84;126;691
042510070409;1;144;111;163;93;108;619
090514838934;1;187;203;240;83;144;857
043187859608;1;177;218;199;116;158;868
040436894850;1;158;166;126;87;99;636
053969239234;1;112;153;166;57;81;569
009735363768;1;264;114;234;61;55;728
060156124910;1;263;129;153;118;82;745
084910996339;1;80;144;124;75;172;595
066420622101;1;258;119;168;94;165;804
084152368203;1;245;131;237;85;92;790
094760404837;1;135;273;122;108;176;814
031524756457;1;273;141;296;52;112;874
009831883934;1;250;103;166;78;57;654
061758414219;1;251;221;236;82;79;869
094649184427;1;225;91;152;70;160;698
093295641651;1;135;198;97;50;171;651
009204477986;1;224;198;142;60;79;703
039149486301;1;261;186;293;89;75;904
032298208244;1;113;201;111;62;76;563
046541387595;1;123;274;291;53;86;827
051442229397;1;200;164;279;61;53;757
030370170288;1;201;261;113;101;153;829
096540408031;1;241;252;120;88;63;764
019222568292;1;151;218;278;84;168;899
098293917851;1;83;230;238;82;163;796
008157427927;1;265;273;159;92;148;937
070962745852;1;267;201;132;114;84;798
072685303041;1;140;217;190;89;138;774
094428243031;1;217;255;214;56;171;913
020872633300;1;230;206;112;76;141;765
079840682097;1;95;178;286;60;101;720
054709101263;1;276;169;215;107;68;835
081105282780;1;279;128;293;95;58;853
095490749510;1;206;271;248;59;149;933
095290223905;1;132;225;140;94;53;644
063469803406;1;123;187;210;100;136;756
092316680405;1;266;217;138;98;103;822
051648747194;1;177;144;164;84;65;634
024132919574;1;256;279;159;118;115;927
090667878862;1;80;207;250;107;111;755
005614043552;1;264;209;244;68;89;874
084222501215;1;232;179;285;116;86;898
074972532215;1;100;186;255;65;71;677
054083761233;1;181;191;141;64;85;662
094782320217;1;217;228;297;107;120;969
018383923666;1;85;123;279;60;92;639
014692635237;1;178;140;211;89;165;783
051583386950;1;84;184;160;107;146;681
017522267790;1;249;266;110;75;171;871
027013054547;1;103;208;120;118;150;699
090747384382;1;151;121;154;51;112;589
046484479393;1;129;187;193;95;151;755
074585808052;1;245;105;100;84;132;666
011029826774;1;106;151;130;100;160;647
026769841025;1;274;171;154;73;135;807
095969007092;1;287;284;259;109;158;1097
030756724168;1;155;134;268;56;148;761
093412157798;1;287;238;242;72;55;894
044465221660;1;148;278;253;78;93;850
075031930210;1;209;96;136;95;135;671
061525840801;1;255;183;120;78;137;773
061859068207;1;146;109;289;116;80;740
086333977936;1;190;104;203;61;130;688
015319515107;1;142;187;99;69;130;627
026509287107;1;185;251;209;58;164;867
034290930773;1;183;183;203;64;54;687
061784270466;1;252;86;210;102;54;704
085321529215;1;207;270;94;65;66;702
071229365757;1;121;146;124;74;125;590
071872168103;1;214;181;207;105;111;818
093077330277;1;172;235;180;54;139;780
012523130445;1;140;216;277;105;151;889
063384370652;1;94;159;295;67;169;784
017318282064;1;107;239;248;103;57;754
000367849818;1;82;163;109;106;165;625
065521671487;1;279;240;168;68;178;933
069688642913;1;175;207;261;72;128;843
054309124952;1;207;184;242;71;61;765
055601677928;1;291;251;300;56;118;1016
058580520844;1;110;267;99;50;100;626
033907943310;1;223;212;212;61;69;777
086448017687;1;251;211;111;94;122;789
082782072891;1;187;273;209;50;61;780
075245713781;1;116;187;258;115;81;757
038990789672;1;182;167;116;66;126;657
088862530046;1;92;218;119;56;112;597
034393767430;1;122;237;154;84;108;705
041820110636;1;193;216;260;54;115;838
004508457725;1;93;175;140;68;167;643
087759430530;1;225;126;192;73;139;755
091541756380;1;178;160;244;64;147;793
013233656139;1;202;189;255;82;164;892
050806569691;1;156;203;107;99;118;683
000335287593;1;148;80;214;90;122;654
061977016239;1;185;257;272;95;88;897
055798513162;1;99;149;120;117;59;544
002938787807;1;281;195;92;113;168;849
024307846749;1;271;163;244;84;55;817
062034447621;1;111;283;272;114;84;864
044874931244;1;117;132;167;96;57;569
099920174283;1;139;120;203;120;144;726
040364725440;1;264;260;215;86;110;935
088618963571;1;135;203;203;78;175;794
091950903209;1;284;214;278;87;176;1039
003830549961;1;250;114;108;119;140;731
045100604044;1;289;242;226;61;101;919
056509242605;1;91;139;139;97;175;641
022476603941;1;203;124;207;106;79;719
035687974582;1;213;267;225;96;107;908
062105653834;1;234;163;263;67;148;875
093388458418;1;194;183;194;94;104;769
092049802915;1;102;241;198;78;75;694
058131396194;1;111;263;189;59;176;798
070160640707;1;110;93;160;59;149;571
043088096782;1;166;239;278;75;76;834
070510540752;1;164;195;153;55;69;636
073822406036;1;271;158;181;55;177;842
036467351932;1;166;194;114;100;91;665
044864094498;1;98;147;104;77;107;533
040890295394;1;246;120;141;85;60;652
052929682096;1;136;82;250;76;136;680
009316761391;1;126;279;93;102;148;748
026512725955;1;127;102;120;100;51;500
027082870771;1;232;226;276;55;100;889
029592847983;1;275;82;231;62;153;803
047600229083;1;208;270;122;50;105;755
096771547446;1;104;200;153;77;107;641
073826363257;1;199;116;244;69;78;706
062465680265;1;134;137;207;95;129;702
090539562041;1;202;97;182;58;72;611
048972693245;1;122;211;261;56;68;718
037780560143;1;89;162;157;70;55;533
097879093756;1;201;114;158;109;76;658
059990421524;1;119;246;173;74;104;716
065535490901;1;140;94;294;84;145;757
072334559184;1;238;226;285;95;101;945
071729236438;1;100;130;184;89;151;654
035235572345;1;148;285;222;69;71;795
002508022071;1;105;241;292;56;94;788
021555776505;1;125;96;109;71;76;477
016173076942;1;98;107;112;81;161;559
072865499047;1;164;286;259;118;119;946
091232284233;1;100;197;220;59;118;694
088718167575;1;267;80;179;89;158;773
015499388673;1;158;224;137;110;57;686
002716056309;1;220;285;171;62;118;856
010870749805;1;248;185;297;64;160;954
060292238784;1;116;244;120;70;157;707
054935598093;1;213;186;158;57;151;765
041791064627;1;108;130;204;57;178;677
011241342918;1;262;143;200;57;124;786
088702678364;1;223;134;271;53;168;849
004405783134;1;233;249;224;113;125;944
076678604910;1;96;85;106;53;132;472
034087153093;1;113;107;215;75;113;623
022366690568;1;247;89;224;60;104;724
064636106873;1;238;140;151;99;100;728
022502001275;1;206;239;266;106;130;947
093264152855;1;191;278;103;64;155;791
027297602780;1;280;181;219;90;128;898
066384902700;1;162;137;266;76;69;710
047084827435;1;137;169;106;81;165;658
046762322363;1;136;237;102;113;51;639
030980658835;1;279;102;213;101;62;757
073227408219;1;253;113;149;106;102;723
039431738901;1;187;274;256;101;178;996
077432444654;1;104;216;206;93;161;780
045033472395;1;248;222;165;87;70;792
002823174194;1;80;189;100;68;110;547
033348645537;1;215;82;102;69;175;643
083237814807;1;88;200;209;100;142;739
015986907930;1;202;93;214;50;151;710
008309300546;1;99;138;245;50;92;624
014164035416;1;96;267;138;114;108;723
057453895256;1;109;131;285;61;85;671
030113151263;1;222;187;259;74;129;871
095007494803;1;170;140;195;107;153;765
087291031109;1;89;172;121;61;154;597
015740683698;1;176;284;113;57;109;739
054251783873;1;195;200;279;117;171;962
009424785736;1;109;226;266;76;165;842
093689296965;1;202;166;136;84;178;766
024927902381;1;204;260;267;101;134;966
026237752118;1;210;114;161;56;52;593
094377776026;1;126;158;272;77;101;734
031369602997;1;148;288;92;51;64;643
039371242441;1;284;230;110;118;173;915
009708290341;1;86;131;290;67;176;750
075835939592;1;168;206;228;54;105;761
082748211041;1;165;287;96;58;59;665
055228645295;1;221;244;166;113;83;827
078836300040;1;224;269;120;117;100;830
005198460674;1;174;102;170;107;111;664
065796273757;1;98;143;226;96;136;699
075435168914;1;135;242;167;54;69;667
021499673916;1;123;264;125;97;125;734
042322193345;1;217;146;291;61;146;861
088138734443;1;97;254;300;63;175;889
040785703719;1;184;190;245;119;73;811
046402892599;1;91;277;274;91;77;810
033830653410;1;209;263;176;71;174;893
045590275807;1;269;88;189;100;95;741
021669196783;1;278;98;269;94;108;847
011463754768;1;270;97;134;78;152;731
036562051352;1;91;283;138;76;126;714
077789184225;1;119;94;221;53;115;602
092407388100;1;281;149;110;98;60;698
065347699353;1;231;104;269;116;79;799
087234898431;1;135;98;230;84;135;682
075289103736;1;170;223;115;73;120;701
004062468341;1;196;81;165;117;67;626
067629807043;1;190;229;235;105;120;879
083955957518;1;237;201;129;113;137;817
028904177587;1;155;148;200;89;146;738
057818705438;1;97;218;253;100;70;738
000593504982;1;219;145;218;119;112;813
048297283141;1;188;180;187;85;132;772
091280560919;1;111;229;101;59;101;601
095711478577;1;278;146;202;69;134;829
083147124189;1;246;209;91;59;56;661
008657192182;1;168;205;244;88;56;761
081898825552;1;285;138;124;103;139;789
048823954986;1;121;201;292;76;90;780
096275256676;1;255;166;186;50;146;803
034919958865;1;233;110;115;104;113;675
079994340321;1;98;141;125;96;119;579
071005492814;1;88;104;126;87;112;517
017915876602;1;207;195;259;115;114;890
092784897958;1;124;248;95;94;148;709
096461390780;1;133;88;175;76;166;638
034937081210;1;290;188;133;105;99;815
037042993190;1;113;87;110;79;112;501
080751474676;1;174;181;284;55;154;848
025497797264;1;115;88;112;118;90;523
020136237222;1;161;177;171;64;140;713
051925122527;1;119;222;99;55;52;547
097539565175;1;200;189;299;118;96;902
055993419783;1;201;217;219;74;162;873
042712740618;1;204;274;180;116;66;840
088046154747;1;119;91;222;80;99;611
040410297511;1;210;219;92;68;58;647
038757322407;1;230;256;204;76;146;912
073631215153;1;141;271;132;106;107;757
018560463096;1;165;236;165;115;80;761
029269634006;1;217;122;109;60;65;573
047156700153;1;282;175;239;85;152;933
072860417210;1;88;188;295;105;64;740
039697316700;1;290;152;228;83;109;862
017540169214;1;135;91;279;85;142;732
047337173181;1;186;221;148;59;104;718
006473507770;1;100;147;161;69;141;618
011686040956;1;136;193;148;74;129;680
048800314583;1;289;148;299;110;127;973
053412694691;1;163;136;188;89;70;646
064478105447;1;268;262;272;111;111;1024
003476818722;1;171;125;232;76;162;766
026584900122;1;270;275;149;56;165;915
066702285167;1;145;113;294;96;172;820
072254872927;1;107;250;165;96;63;681
077645760165;1;167;147;181;73;148;716
065719689043;1;148;236;177;113;59;733
007018939778;1;159;211;163;50;75;658
002670143345;1;150;230;186;70;51;687
058095742533;1;194;156;167;70;82;669
063463587172;1;203;279;153;57;163;855
000404055642;1;161;93;183;70;126;633
066697846396;1;189;158;271;53;110;781
084488979045;1;172;95;263;73;72;675
077502141761;1;290;191;182;73;65;801
061690663469;1;185;170;196;64;98;713
027661341521;1;180;221;91;118;170;780
006445411717;1;180;108;251;88;65;692
098372232241;1;142;139;207;108;98;694
036916133649;1;84;281;127;57;175;724
072378075348;1;166;175;153;100;168;762
092878472035;1;153;243;259;59;61;775
087484698971;1;86;83;148;99;115;531
046283088213;1;260;287;184;72;136;939
000556638833;1;99;153;111;67;170;600
057355526726;1;169;172;236;94;73;744
093197129184;1;174;245;131;111;111;772
059884137865;1;263;200;178;69;111;821
033503823266;1;149;278;242;62;174;905
047633127998;1;256;114;281;98;89;838
036022079485;1;118;138;274;111;124;765
033984245482;1;103;278;211;57;94;743
048112019356;1;178;162;153;56;91;640
083871289853;1;98;164;264;61;58;645
098498857876;1;143;234;198;70;153;798
039597202792;1;155;269;128;65;115;732
094584613295;1;98;152;221;60;79;610
086883427762;1;163;189;252;98;96;798
093368122486;1;87;102;242;50;134;615
086713607371;1;291;152;140;73;89;745
084159974073;1;211;200;262;75;135;883
055852213627;1;256;272;190;64;52;834
061540534827;1;234;185;171;99;165;854
087894278832;1;111;281;150;50;75;667
086818017792;1;216;92;179;87;71;645
005053999783;1;187;169;137;99;91;683
044442118581;1;81;252;298;81;88;800
089275021514;1;149;111;202;100;55;617
027325393827;1;112;140;149;105;119;625
072422785277;1;186;151;240;95;74;746
013135196954;1;215;219;256;113;129;932
034527243857;1;212;133;235;60;162;802
055305354656;1;283;84;251;73;72;763
072445625904;1;275;197;102;82;78;734
009291331215;1;116;176;167;84;144;687
094403176461;1;205;97;205;54;167;728
068110262809;1;277;140;257;70;73;817
075895957766;1;107;121;297;114;121;760
006431210548;1;193;269;300;87;145;994
099506424947;1;80;215;159;97;92;643
036382053027;1;200;287;248;99;51;885
030890667496;1;82;203;179;62;102;628
040979689875;1;94;103;115;89;76;477
090752792638;1;80;127;293;102;90;692
074001644555;1;156;84;129;81;151;601
024339508712;1;282;129;126;78;68;683
093365225342;1;259;122;133;71;171;756
068675663290;1;252;222;140;53;175;842
016405521518;1;129;89;127;108;91;544
029386067929;1;276;94;234;56;53;713
040675265277;1;285;102;140;81;62;670
036433890823;1;182;147;141;81;101;652
039722990435;1;214;265;270;58;104;911
008912441798;1;140;167;177;51;80;615
084205433115;1;122;128;90;75;141;556
095614901498;1;89;267;293;87;52;788
092561764891;1;212;205;151;120;97;785
010679303574;1;187;194;125;102;98;706
004677750761;1;270;192;124;117;53;756
093243511710;1;128;156;108;92;156;640
012706201722;1;278;268;256;110;67;979
060000017305;1;291;189;220;68;71;839
025828997038;1;166;218;110;57;164;715
089937757647;1;283;95;137;108;50;673
045227880025;1;265;262;149;109;87;872
036358684484;1;266;133;280;104;137;920
098717363067;1;190;103;245;85;67;690
003244641542;1;281;245;286;54;89;955
085245902505;1;287;288;156;57;175;963
080591282423;1;160;113;287;114;176;850
013424034129;1;135;210;267;73;121;806
020990865291;1;284;278;139;112;89;902
071137346014;1;175;111;133;115;118;652
085630201707;1;163;118;290;111;170;852
052806311711;1;263;229;186;85;127;890
001109048740;1;223;241;155;79;91;789
009665827531;1;283;111;172;63;111;740
009195858626;1;252;159;127;74;171;783
023601113522;1;207;226;244;52;56;785
059465569674;1;109;185;158;73;102;627
015327661352;1;269;239;228;111;95;942
068762199236;1;288;263;125;119;116;911
065623052755;1;138;148;272;91;141;790
037023820571;1;81;108;110;77;132;508
090852199886;1;266;139;220;72;132;829
099178978253;1;203;254;163;57;130;807
064146767240;1;162;82;116;81;73;514
064785430369;1;272;208;197;61;68;806
006501759479;1;107;215;121;94;139;676
003422239059;1;265;244;202;114;81;906
079682938353;1;132;187;285;65;50;719
038740876335;1;239;284;286;59;169;1037
015113784141;1;159;249;260;67;149;884
045503213587;1;256;96;170;58;126;706
093883906859;1;220;253;251;50;160;934
092979835829;1;163;177;135;89;84;648
089565561311;1;159;85;222;78;174;718
043255212590;1;137;99;260;68;107;671
052117730675;1;255;84;92;103;158;692
043689280003;1;238;198;111;106;148;801
030311546197;1;169;188;216;108;129;810
071343555470;1;276;132;263;103;120;894
063601884995;1;93;219;270;73;93;748
046717425582;1;126;129;180;98;56;589
035513107475;1;110;137;263;89;94;693
099866779080;1;80;229;216;120;69;714
026122972099;1;277;286;130;114;97;904
046360907164;1;198;118;283;66;121;786
078439089975;1;190;114;260;104;83;751
048846744685;1;280;284;285;56;62;967
082934609416;1;132;196;235;57;109;729
043291558715;1;147;125;263;65;113;713
000395085697;1;159;118;194;107;91;669
099723827388;1;280;249;177;56;153;915
008651185233;1;128;129;139;75;126;597
084784550259;1;193;240;158;51;82;724
029987485571;1;111;283;274;50;97;815
023125885994;1;193;242;123;110;177;845
018916249264;1;86;188;223;98;52;647
038331103643;1;107;132;228;105;145;717
064083944173;1;209;217;91;63;88;668
043545154373;1;128;96;257;71;113;665
059933248431;1;245;211;151;110;80;797
015615888039;1;195;261;168;58;93;775
025419503584;1;161;168;300;63;56;748
040965176288;1;102;285;107;79;96;669
011615387487;1;150;80;107;84;118;539
098460424591;1;82;223;247;67;176;795
030854140389;1;183;159;164;53;165;724
021658234089;1;116;107;196;107;55;581
048140891886;1;112;168;126;89;170;665
068097413229;1;148;140;92;65;125;570
037273714808;1;172;85;206;82;86;631
028945603693;1;82;268;298;106;166;920
039305605613;1;87;206;215;115;139;762
035117259462;1;262;115;233;95;104;809
007066795084;1;158;156;191;109;160;774
052196473088;1;154;239;174;98;98;763
099186733307;1;252;189;125;109;105;780
023673411930;1;285;173;194;96;156;904
081074264983;1;241;178;124;103;63;709
039085843151;1;159;282;230;88;108;867
062754773743;1;242;94;241;59;123;759
056388447493;1;126;232;234;81;127;800
052816808505;1;251;117;280;60;80;788
007167041220;1;110;283;207;99;115;814
047395650465;1;259;84;150;87;159;739
083331386306;1;90;256;208;118;98;770
043972762625;1;184;251;206;73;76;790
076408656940;1;161;204;298;100;123;886
086682369331;1;262;93;144;69;62;630
006804780480;1;100;178;234;65;136;713
086602258204;1;220;117;115;94;132;678
014558789237;1;204;225;239;115;170;953
071448457513;1;203;128;269;97;130;827
064945433222;1;123;86;174;69;72;524
057995481756;1;206;257;253;67;125;908
026906865642;1;159;221;139;97;151;767
041904589667;1;102;228;168;54;125;677
055734173871;1;114;91;253;100;109;667
029601236549;1;208;128;196;76;67;675
082735520965;1;290;213;149;76;157;885
079443876727;1;282;182;181;105;67;817
028279667389;1;84;166;110;113;175;648
051327426085;1;243;237;300;55;164;999
046097445074;1;147;245;274;117;150;933
066040870328;1;132;198;232;105;171;838
023721724777;1;194;215;219;67;105;800
012385621477;1;273;237;201;104;103;918
074056013334;1;248;186;96;115;176;821
035376640966;1;164;226;233;59;134;816
016350789847;1;253;206;119;114;68;760
028288768848;1;170;273;127;63;154;787
073843571691;1;275;150;249;52;119;845
080722941672;1;275;108;233;105;133;854
028365847453;1;230;206;248;76;149;909
098562207823;1;105;137;222;50;119;633
008906539635;1;158;192;129;84;142;705
045250129278;1;267;129;174;114;84;768
013389636664;1;152;100;168;51;58;529
021684644880;1;102;131;254;89;141;717
051950821341;1;260;186;95;79;113;733
095935058716;1;117;210;95;55;68;545
089613370967;1;192;84;112;85;133;606
018764079958;1;281;84;161;57;88;671
064436686007;1;108;268;107;110;115;708
048450967767;1;197;284;228;88;129;926
072955177330;1;129;207;214;69;150;769
099233121009;1;85;124;280;61;166;716
002693092981;1;203;247;274;106;105;935
018862802937;1;278;277;114;70;173;912
040753944916;1;259;92;267;52;128;798
088322428209;1;176;214;288;103;121;902
069878959521;1;113;224;283;86;137;843
057776947477;1;268;274;261;101;178;1082
020267821415;1;243;283;195;108;93;922
008313182465;1;275;230;292;66;151;1014
028635170633;1;265;150;151;88;93;747
031311513285;1;156;244;228;103;146;877
012464057236;1;119;153;123;65;84;544
089017589778;1;235;100;235;64;55;689
073004355265;1;177;262;236;106;177;958
042152068040;1;234;131;257;76;113;811
067266362154;1;136;204;129;58;129;656
014846670679;1;287;237;190;103;106;923
028803523741;1;246;232;188;81;75;822
039755634042;1;260;225;130;66;113;794
052280665888;1;156;274;127;101;116;774
099081658716;1;231;114;239;60;128;772
061148136399;1;193;254;139;113;73;772
004651431643;1;113;124;230;88;96;651
088901851116;1;162;210;105;116;145;738
053950047479;1;272;130;149;86;61;698
001894053347;1;286;144;132;117;163;842
065783929662;1;171;91;244;100;123;729
071632531326;1;213;275;120;94;170;872
062897023512;1;275;147;183;60;133;798
071829799901;1;138;286;209;89;59;781
047150027600;1;141;257;122;102;177;799
010680030826;1;165;141;177;97;141;721
006511582132;1;193;112;297;105;97;804
089750655830;1;222;243;120;61;115;761
056205544942;1;215;95;236;78;86;710
008197382546;1;133;132;118;120;118;621
040992697843;1;133;248;117;67;165;730
016633753499;1;253;203;218;75;158;907
055632891639;1;107;254;124;100;50;635
017950935676;1;264;97;215;74;57;707
077467985924;1;289;218;295;88;116;1006
012668136810;1;291;272;208;66;139;976
062858061282;1;85;203;239;85;99;711
008648893939;1;208;124;233;86;168;819
017554353566;1;174;273;290;105;131;973
023618927933;1;228;195;186;86;165;860
063601590518;1;138;248;242;95;71;794
018941877545;1;168;235;280;69;67;819
001258511537;1;140;150;204;114;152;760
079957037636;1;206;228;202;61;59;756
045001058572;1;188;197;217;106;155;863
012847190911;1;142;121;109;57;162;591
046542382564;1;146;201;205;68;75;695
081183863673;1;201;206;189;72;127;795
063379942733;1;243;88;212;50;147;740
053768652635;1;112;207;251;120;111;801
077546950383;1;83;138;195;99;136;651
082285834644;1;257;277;216;58;120;928
098337817006;1;236;232;226;99;134;927
070397114880;1;205;244;105;86;117;757
027939835756;1;160;133;140;73;119;625
069284828014;1;245;150;205;86;72;758
012848748763;1;112;94;281;51;146;684
039031870415;1;192;110;247;86;90;725
065942882811;1;117;181;117;81;67;563
054488430512;1;151;126;247;58;82;664
068744816388;1;98;81;257;77;151;664
045123871065;1;142;107;135;120;140;644
095763493541;1;165;127;104;96;106;598
034485798375;1;113;154;174;87;103;631
066240086461;1;232;228;250;89;64;863
081511689392;1;208;286;223;75;118;910
070904831018;1;251;254;216;76;128;925
079477600856;1;199;160;131;59;72;621
068375734657;1;160;197;288;98;67;810
012347036414;1;159;106;260;100;105;730
095842491523;1;84;111;148;93;178;614
001728222114;1;257;208;221;67;77;830
050106000364;1;115;175;161;105;112;668
076808996286;1;286;193;168;83;133;863
091663999880;1;166;210;200;84;64;724
088272411529;1;80;159;114;88;147;588
084705316176;1;141;162;164;71;54;592
089170017371;1;199;115;273;90;166;843
040678173751;1;192;149;225;95;66;727
050834086008;1;117;93;249;114;77;650
095263127090;1;90;280;196;62;52;680
058734160116;1;116;278;243;50;76;763
029240486344;1;95;265;279;59;115;813
024847280984;1;256;230;205;69;59;819
007626768512;1;100;90;187;96;143;616
027241714351;1;198;247;116;82;171;814
022548906796;1;83;275;251;119;113;841
045997526192;1;281;110;112;73;150;726
062815215633;1;107;141;239;113;91;691
089861821447;1;179;129;198;98;157;761
049922118535;1;111;179;96;84;69;539
060776330914;1;86;276;109;93;131;695
087595481238;1;185;265;135;90;156;831
070099967633;1;144;147;194;68;54;607
081643010231;1;138;283;152;108;167;848
058339489162;1;213;270;187;52;112;834
023104655805;1;114;168;188;89;66;625
020731513897;1;173;102;236;58;150;719
060196212706;1;258;84;281;99;52;774
049471148828;1;217;87;299;50;56;709
044252932313;1;284;135;195;54;57;725
066794830514;1;109;224;190;53;111;687
022760927444;1;211;151;116;89;82;649
046137828973;1;190;164;250;71;96;771
098856136541;1;254;273;165;72;152;916
073689843904;1;171;124;206;69;99;669
064570868292;1;220;181;299;83;153;936
015068387283;1;238;192;187;107;136;860
077962340960;1;81;228;172;117;116;714
033596058230;1;136;207;145;72;68;628
081864575252;1;210;260;180;51;159;860
055754752095;1;111;85;270;115;148;729
078477558740;1;115;249;283;60;52;759
060977496604;1;224;202;186;84;160;856
039200533325;1;156;260;176;92;150;834
000641882299;1;234;268;291;98;150;1041
064449596977;1;135;288;168;100;156;847
019826217078;1;82;193;224;104;50;653
043933500474;1;227;275;209;66;178;955
069367937720;1;188;208;170;82;146;794
042577607798;1;277;141;299;65;133;915
055822862348;1;110;237;264;79;161;851
077385943087;1;194;200;113;75;110;692
078435231431;1;202;81;147;80;105;615
084057608341;1;285;115;262;80;175;917
084884132793;1;155;151;221;93;53;673
036448374730;1;202;150;143;119;67;681
007822673294;1;83;91;151;91;60;476
094728776255;1;250;249;293;117;113;1022
043441493456;1;199;279;143;90;164;875
035933244286;1;154;270;155;51;124;754
057823299346;1;255;147;209;106;105;822
040234360252;1;95;144;92;89;98;518
067382089484;1;224;193;244;85;87;833
082937184205;1;221;163;191;115;174;864
053066497596;1;264;259;174;114;57;868
052134566297;1;137;87;204;106;142;676
003794807576;1;275;80;173;105;112;745
065448503177;1;80;245;201;55;92;673
057361481071;1;119;103;113;80;102;517
093807407432;1;122;157;252;73;106;710
085093159100;1;149;100;162;81;86;578
074009239110;1;124;225;292;109;57;807
048845072884;1;163;125;215;60;62;625
070286300008;1;129;101;130;88;153;601
087242159915;1;149;141;248;85;57;680
098376654713;1;228;279;229;93;163;992
008031979668;1;120;194;282;117;71;784
050015688427;1;174;196;97;52;151;670
037197631145;1;90;138;225;118;70;641
023674691053;1;90;149;261;75;111;686
034815242653;1;87;173;260;64;131;715
077458919743;1;168;159;267;60;125;779
093134472870;1;149;283;221;102;65;820
084542626630;1;197;196;158;111;120;782
049586107077;1;84;171;234;68;172;729
019599917972;1;137;161;186;54;172;710
055804628289;1;256;219;119;73;139;806
015523320046;1;231;211;132;77;139;790
051446187514;1;225;189;125;60;174;773
097827215737;1;165;194;290;90;134;873
002093586855;1;217;103;214;113;98;745
070683777512;1;85;246;274;60;137;802
085408587605;1;96;231;158;101;159;745
098184531257;1;89;141;110;119;157;616
073555487577;1;107;221;154;117;166;765
036173320335;1;218;273;148;58;159;856
090890561838;1;165;221;224;76;169;855
067540550529;1;172;174;216;103;123;788
018201690992;1;113;82;260;71;153;679
060059436654;1;241;263;184;70;73;831
065743246600;1;257;254;172;80;88;851
071303765908;1;223;245;299;70;153;990
087183330777;1;250;184;255;59;118;866
084689307131;1;273;90;232;53;79;727
078480583642;1;173;125;232;113;165;808
060525739024;1;114;101;140;99;156;610
083626081463;1;85;99;187;53;65;489
052402511864;1;292;84;191;96;99;762
022198489541;1;284;172;156;71;165;848
047451181308;1;220;258;121;112;130;841
085660426916;1;281;193;298;67;100;939
086016860296;1;208;212;119;87;146;772
025186629076;1;93;227;250;94;88;752
059942154404;1;102;274;224;68;129;797
033553348563;1;118;87;170;97;83;555
011272737067;1;250;135;154;102;51;692
070557162862;1;106;273;210;53;68;710
099240275136;1;153;206;143;55;82;639
041155996472;1;277;114;156;56;57;660
045243661782;1;179;106;169;51;151;656
059227179222;1;189;102;237;89;112;729
096673059227;1;221;104;185;110;62;682
046906325780;1;125;280;154;81;136;776
063674101904;1;143;149;106;81;79;558
095491912220;1;93;202;145;66;55;561
098153597503;1;165;273;113;101;147;799
046993520830;1;97;102;228;55;117;599
034112737189;1;132;176;166;97;50;621
017703318144;1;254;238;237;118;118;965
095872331275;1;169;197;278;109;57;810
086108006236;1;213;173;98;107;116;707
034705507497;1;286;180;251;97;116;930
066768142236;1;246;146;247;75;75;789
021062605754;1;173;123;256;88;103;743
085698404142;1;235;146;236;98;69;784
081798667574;1;268;275;190;50;60;843
012063555683;1;292;245;226;87;176;1026
054725073688;1;224;191;274;72;169;930
051842985579;1;252;218;106;93;84;753
094926027231;1;277;286;204;104;89;960
072673785708;1;253;177;145;65;79;719
020174359295;1;286;263;119;97;92;857
024660994183;1;96;172;217;67;50;602
019446441080;1;85;81;250;67;101;584
012360071839;1;213;252;215;69;61;810
076652884646;1;193;126;196;78;69;662
079876973966;1;191;82;117;79;172;641
027571555529;1;280;170;231;60;74;815
085870982307;1;115;250;198;86;96;745
021089827988;1;259;137;228;98;75;797
017597427560;1;188;115;260;105;139;807
057272260574;1;186;257;277;61;102;883
084756049372;1;161;287;140;63;115;766
080137167949;1;202;236;272;51;129;890
023090423174;1;245;143;132;65;79;664
022814173517;1;268;252;173;100;50;843
025462496157;1;226;209;286;74;160;955
031125712958;1;189;142;211;82;178;802
067281301135;1;168;134;105;86;153;646
056995632883;1;233;209;187;113;149;891
058271787679;1;96;136;92;86;158;568
059970210612;1;209;241;91;65;66;672
070923937775;1;172;88;177;81;113;631
050969976281;1;169;141;147;95;57;609
